corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,성명,성별,출생년월,직위,등기임원여부,상근여부,담당업무,주요경력,소유주식수,최대주주와의관계,재직기간,임기만료일,동일인키,문서내중복,열수일치,미매핑사유,원문헤더,원문행,fetched_at,status,raw_path,raw_sha256
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2503,김용일,남,1967년 11월,상 무,미등기,상근,GA3본부장,전남대 경영학 메리츠화재 호남GA본부장 상무보 메리츠화재 호남GA본부장 상무,-,-,2018.01.01~,2025.12.31,김용일|1967년 11월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,김용일 | 남 | 1967년 11월 | 상 무 | 미등기 | 상근 | GA3본부장 | 전남대 경영학 메리츠화재 호남GA본부장 상무보 메리츠화재 호남GA본부장 상무 | - | - | - | 2018.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2504,이훈표,남,1968년 01월,상 무,미등기,상근,부동산운용실장,한양대 회계학 건국대 부동산학 석사과정(수료) 삼성생명 부동산금융부장 수석 메리츠화재 부동산운용실장 상무보,-,-,2018.03.19~,2025.12.31,이훈표|1968년 01월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,이훈표 | 남 | 1968년 01월 | 상 무 | 미등기 | 상근 | 부동산운용실장 | 한양대 회계학 건국대 부동산학 석사과정(수료) 삼성생명 부동산금융부장 수석 메리츠화재 부동산운용실장 상무보 | - | - | - | 2018.03.19~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2505,신용남,남,1966년 09월,상 무,미등기,상근,투자금융본부장,KAIST 금융공학 석사 메리츠화재 투자금융부장 부장 메리츠화재 투자금융부장 상무보,-,-,2019.01.01~,2025.12.31,신용남|1966년 09월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,신용남 | 남 | 1966년 09월 | 상 무 | 미등기 | 상근 | 투자금융본부장 | KAIST 금융공학 석사 메리츠화재 투자금융부장 부장 메리츠화재 투자금융부장 상무보 | - | - | - | 2019.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2506,강동진,남,1972년 01월,상 무,미등기,상근,장기심사센터장,원광대 의학 연세대 역학통계 석사 메리츠화재 장기심사센터장 상무보,-,-,2018.01.01~,2025.12.31,강동진|1972년 01월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,강동진 | 남 | 1972년 01월 | 상 무 | 미등기 | 상근 | 장기심사센터장 | 원광대 의학 연세대 역학통계 석사 메리츠화재 장기심사센터장 상무보 | - | - | - | 2018.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2507,장진우,남,1974년 02월,상 무,미등기,상근,정보보안팀장 겸 보안품질파트장,강원대 전자계산학 메리츠화재 IT지원파트장 부장 메리츠화재 IT팀장 상무보 메리츠화재 정보보안팀장 상무보,-,-,2020.01.01~,2025.12.31,장진우|1974년 02월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,장진우 | 남 | 1974년 02월 | 상 무 | 미등기 | 상근 | 정보보안팀장 겸 보안품질파트장 | 강원대 전자계산학 메리츠화재 IT지원파트장 부장 메리츠화재 IT팀장 상무보 메리츠화재 정보보안팀장 상무보 | - | - | - | 2020.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2508,임성환,남,1982년 01월,상 무,미등기,상근,기업영업3본부장,서울대 재료공학 ING증권 서울지점 금융시장부 부문장 메리츠화재 일반보험팀 소속 상무보 메리츠화재 기업영업3본부장 상무보,-,-,2019.06.01~,2025.12.31,임성환|1982년 01월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,임성환 | 남 | 1982년 01월 | 상 무 | 미등기 | 상근 | 기업영업3본부장 | 서울대 재료공학 ING증권 서울지점 금융시장부 부문장 메리츠화재 일반보험팀 소속 상무보 메리츠화재 기업영업3본부장 상무보 | - | - | - | 2019.06.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2509,명재열,남,1970년 04월,상 무,미등기,상근,자산운용본부장,연세대 경영학 석사 메리츠화재 자산운용기획파트장 부장 메리츠화재 자산운용기획팀장 상무보 메리츠화재 자산운용기획팀장 상무,-,-,2021.01.01~,2025.01.31,명재열|1970년 04월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,명재열 | 남 | 1970년 04월 | 상 무 | 미등기 | 상근 | 자산운용본부장 | 연세대 경영학 석사 메리츠화재 자산운용기획파트장 부장 메리츠화재 자산운용기획팀장 상무보 메리츠화재 자산운용기획팀장 상무 | - | - | - | 2021.01.01~ | 2025.01.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2510,이국진,남,1970년 12월,상 무,미등기,상근,자동차보험총괄,건국대 행정학 메리츠화재 남부대인보상센터장 부장 메리츠화재 자동차보상부문장 부장 메리츠화재 자동차보상부문장 상무보 메리츠화재 자동차보상부문장 상무,-,-,2021.01.11~,2025.12.31,이국진|1970년 12월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,이국진 | 남 | 1970년 12월 | 상 무 | 미등기 | 상근 | 자동차보험총괄 | 건국대 행정학 메리츠화재 남부대인보상센터장 부장 메리츠화재 자동차보상부문장 부장 메리츠화재 자동차보상부문장 상무보 메리츠화재 자동차보상부문장 상무 | - | - | - | 2021.01.11~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2511,김승욱,남,1968년 02월,상 무,미등기,상근,디지털전환팀장,서울대 산업공학과 박사 메리츠화재 장기보험효율화TFT파트장 겸 장기보상효율화TFT파트장 고문 메리츠화재 디지털전환팀장 상무보 메리츠화재 디지털전환팀장 겸 디지털전환파트장 상무,-,-,2022.01.01~,2025.12.31,김승욱|1968년 02월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,김승욱 | 남 | 1968년 02월 | 상 무 | 미등기 | 상근 | 디지털전환팀장 | 서울대 산업공학과 박사 메리츠화재 장기보험효율화TFT파트장 겸 장기보상효율화TFT파트장 고문 메리츠화재 디지털전환팀장 상무보 메리츠화재 디지털전환팀장 겸 디지털전환파트장 상무 | - | - | - | 2022.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2512,김상운,남,1980년 03월,상 무,미등기,상근,파트너스사업부문장,연세대 신문방송학 메리츠화재 개인영업교육파트장 부장 메리츠화재 개인영업교육파트장 상무보 메리츠화재 영업조직진단TF파트장 상무보 메리츠화재 변화관리TF파트장 상무 메리츠화재 변화관리파트장 상무,-,-,2020.01.01~,2025.12.31,김상운|1980년 03월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,김상운 | 남 | 1980년 03월 | 상 무 | 미등기 | 상근 | 파트너스사업부문장 | 연세대 신문방송학 메리츠화재 개인영업교육파트장 부장 메리츠화재 개인영업교육파트장 상무보 메리츠화재 영업조직진단TF파트장 상무보 메리츠화재 변화관리TF파트장 상무 메리츠화재 변화관리파트장 상무 | - | - | - | 2020.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2513,함승희,여,1972년 06월,상 무,미등기,상근,장기고객팀장,영란여자정보산업고 메리츠화재 장기업무파트장 부장 메리츠화재 장기고객팀장 상무보,-,-,2021.01.01~,2025.12.31,함승희|1972년 06월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,함승희 | 여 | 1972년 06월 | 상 무 | 미등기 | 상근 | 장기고객팀장 | 영란여자정보산업고 메리츠화재 장기업무파트장 부장 메리츠화재 장기고객팀장 상무보 | - | - | - | 2021.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2514,은상영,남,1983년 06월,상 무,미등기,상근,TM사업부문장,美 노스웨스턴대 경영학석사(MBA) 메리츠화재 고객경험TF파트장 부장 메리츠화재 TM사업부문장 상무보 現 메리츠금융지주 그룹부채부문 상무,-,-,2022.01.01~,2025.12.31,은상영|1983년 06월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,은상영 | 남 | 1983년 06월 | 상 무 | 미등기 | 상근 | TM사업부문장 | 美 노스웨스턴대 경영학석사(MBA) 메리츠화재 고객경험TF파트장 부장 메리츠화재 TM사업부문장 상무보 現 메리츠금융지주 그룹부채부문 상무 | - | - | - | 2022.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2515,정학수,남,1977년 11월,상 무,미등기,상근,GA1본부장,한국외대 행정학 메리츠화재 경영관리파트장 부장 메리츠화재 경영관리팀장 부장 메리츠화재 경영관리팀장 상무보 메리츠화재 GA4본부장 상무,-,-,2021.03.05~,2025.12.31,정학수|1977년 11월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,정학수 | 남 | 1977년 11월 | 상 무 | 미등기 | 상근 | GA1본부장 | 한국외대 행정학 메리츠화재 경영관리파트장 부장 메리츠화재 경영관리팀장 부장 메리츠화재 경영관리팀장 상무보 메리츠화재 GA4본부장 상무 | - | - | - | 2021.03.05~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2516,윤일완,남,1974년 04월,상 무,미등기,상근,소비자보호팀장,중앙대 경영학 삼성생명 기획2팀 전략지원P 프로(수석) 삼성생명 기획팀 전략지원P 프로(수석) 메리츠화재 소비자보호팀장 상무보,-,-,2022.01.01~,2025.12.31,윤일완|1974년 04월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,윤일완 | 남 | 1974년 04월 | 상 무 | 미등기 | 상근 | 소비자보호팀장 | 중앙대 경영학 삼성생명 기획2팀 전략지원P 프로(수석) 삼성생명 기획팀 전략지원P 프로(수석) 메리츠화재 소비자보호팀장 상무보 | - | - | - | 2022.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2517,양정용,남,1973년 04월,상 무,미등기,상근,자산운용실장,KAIST 경영공학 석사 메리츠화재 자산운용부장 부장 메리츠화재 자산운용본부장 부장 메리츠화재 자산운용본부장 겸 자산운용부장 상무보 메리츠화재 자산운용실장 상무보,-,-,2023.01.01~,2025.12.31,양정용|1973년 04월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,양정용 | 남 | 1973년 04월 | 상 무 | 미등기 | 상근 | 자산운용실장 | KAIST 경영공학 석사 메리츠화재 자산운용부장 부장 메리츠화재 자산운용본부장 부장 메리츠화재 자산운용본부장 겸 자산운용부장 상무보 메리츠화재 자산운용실장 상무보 | - | - | - | 2023.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2518,박호경,남,1975년 08월,상 무,미등기,상근,장기U/W팀장,KAIST 금융공학 석사 메리츠화재 데이터사이언스파트장 부장 메리츠화재 데이터사이언스파트장 상무보 메리츠화재 장기U/W팀장 상무보,-,-,2023.01.01~,2025.12.31,박호경|1975년 08월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,박호경 | 남 | 1975년 08월 | 상 무 | 미등기 | 상근 | 장기U/W팀장 | KAIST 금융공학 석사 메리츠화재 데이터사이언스파트장 부장 메리츠화재 데이터사이언스파트장 상무보 메리츠화재 장기U/W팀장 상무보 | - | - | - | 2023.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2519,김의겸,남,1978년 10월,상 무,미등기,상근,IFRS17운영팀장,고려대 통계학 메리츠화재 IFRS TFT 차장 메리츠화재 가정모델파트장 차장 메리츠화재 가정모델파트장 부장 메리츠화재 IFRS17운영팀장 상무보,-,-,2023.11.21~,2025.12.31,김의겸|1978년 10월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,김의겸 | 남 | 1978년 10월 | 상 무 | 미등기 | 상근 | IFRS17운영팀장 | 고려대 통계학 메리츠화재 IFRS TFT 차장 메리츠화재 가정모델파트장 차장 메리츠화재 가정모델파트장 부장 메리츠화재 IFRS17운영팀장 상무보 | - | - | - | 2023.11.21~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2520,최대현,남,1976년 03월,상 무,미등기,상근,ESG경영실 소속,금융감독원 기획조정국 수석검사역 금융감독원 전북지원 팀장 금융감독원 금융시장안정국 팀장 메리츠금융지주 경영지원실담당 상무보 메리츠화재 감사팀장 겸 메리츠금융지주 감사팀장 상무보 메리츠화재 감사팀장 겸 메리츠금융지주 감사팀장 상무 現 메리츠금융지주 경영지원실 소속 상무,-,-,2024.10.02~,2025.12.31,최대현|1976년 03월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,최대현 | 남 | 1976년 03월 | 상 무 | 미등기 | 상근 | ESG경영실 소속 | 금융감독원 기획조정국 수석검사역 금융감독원 전북지원 팀장 금융감독원 금융시장안정국 팀장 메리츠금융지주 경영지원실담당 상무보 메리츠화재 감사팀장 겸 메리츠금융지주 감사팀장 상무보 메리츠화재 감사팀장 겸 메리츠금융지주 감사팀장 상무 現 메리츠금융지주 경영지원실 소속 상무 | - | - | - | 2024.10.02~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2521,최원준,남,1975년 07월,상무보,미등기,상근,일반보험팀장 겸 기업보험지원팀장,연세대 물리학 아시아캐피탈 재물/기술 재보험 팀장 아시아캐피탈 재보험 한국지점장 메리츠화재 재보험파트장 부장 메리츠화재 일반보험팀장 상무보,-,-,2023.01.01~,2025.12.31,최원준|1975년 07월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,최원준 | 남 | 1975년 07월 | 상무보 | 미등기 | 상근 | 일반보험팀장 겸 기업보험지원팀장 | 연세대 물리학 아시아캐피탈 재물/기술 재보험 팀장 아시아캐피탈 재보험 한국지점장 메리츠화재 재보험파트장 부장 메리츠화재 일반보험팀장 상무보 | - | - | - | 2023.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2522,김정진,남,1971년 10월,상무보,미등기,상근,기업영업2본부장,한성대 경제학 메리츠화재 직할영업부장 부장 메리츠화재 기업영업3부 부장 메리츠화재 기업영업4부장 부장 메리츠화재 기업영업4부장 상무보,-,-,2023.01.01~,2025.12.31,김정진|1971년 10월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,김정진 | 남 | 1971년 10월 | 상무보 | 미등기 | 상근 | 기업영업2본부장 | 한성대 경제학 메리츠화재 직할영업부장 부장 메리츠화재 기업영업3부 부장 메리츠화재 기업영업4부장 부장 메리츠화재 기업영업4부장 상무보 | - | - | - | 2023.01.01~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2523,오인교,남,1968년 12월,상무보,미등기,상근,기업영업1부장,동국대 회계학 메리츠화재 국공SOC영업부 부장 메리츠화재 기업영업1부 부장 메리츠화재 기업영업3부장 부장 메리츠화재 기업영업3부장 상무보,-,-,2023.11.21~,2025.12.31,오인교|1968년 12월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,오인교 | 남 | 1968년 12월 | 상무보 | 미등기 | 상근 | 기업영업1부장 | 동국대 회계학 메리츠화재 국공SOC영업부 부장 메리츠화재 기업영업1부 부장 메리츠화재 기업영업3부장 부장 메리츠화재 기업영업3부장 상무보 | - | - | - | 2023.11.21~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2524,전우식,남,1976년 01월,상무보,미등기,상근,준법감시인,국민대 법학 석사 메리츠화재 감사파트 차장 메리츠화재 감사업무담당 겸 감사파트장 차장 메리츠화재 감사업무담당 겸 감사파트장 부장,-,-,2023.11.21~,2025.12.31,전우식|1976년 01월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,전우식 | 남 | 1976년 01월 | 상무보 | 미등기 | 상근 | 준법감시인 | 국민대 법학 석사 메리츠화재 감사파트 차장 메리츠화재 감사업무담당 겸 감사파트장 차장 메리츠화재 감사업무담당 겸 감사파트장 부장 | - | - | - | 2023.11.21~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2525,황현수,남,1975년 06월,상무보,미등기,상근,장기보상지원팀장 겸 장기보상지원센터장,한양대 경영학 메리츠화재 장기보상리스크관리센터장 차장 메리츠화재 장기보상업무개선센터장 부장 메리츠화재 장기보상업무개선센터장 상무보 메리츠화재 장기보상지원센터장 상무보,-,-,2023.11.21~,2025.12.31,황현수|1975년 06월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,황현수 | 남 | 1975년 06월 | 상무보 | 미등기 | 상근 | 장기보상지원팀장 겸 장기보상지원센터장 | 한양대 경영학 메리츠화재 장기보상리스크관리센터장 차장 메리츠화재 장기보상업무개선센터장 부장 메리츠화재 장기보상업무개선센터장 상무보 메리츠화재 장기보상지원센터장 상무보 | - | - | - | 2023.11.21~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2526,박대한,남,1977년 03월,상무보,미등기,상근,홍보파트장,연세대 정치외교학 연합뉴스 런던특파원 차장 연합뉴스 국제뉴스1부 차장 연합뉴스 콘텐츠편집부 차장 연합뉴스 경제부 금융팀 차장,-,-,2023.12.19~,2025.12.31,박대한|1977년 03월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,박대한 | 남 | 1977년 03월 | 상무보 | 미등기 | 상근 | 홍보파트장 | 연세대 정치외교학 연합뉴스 런던특파원 차장 연합뉴스 국제뉴스1부 차장 연합뉴스 콘텐츠편집부 차장 연합뉴스 경제부 금융팀 차장 | - | - | - | 2023.12.19~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
메리츠화재해상보험,보험자회사,2024,20250331003145,사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,2,2527,안운기,남,1976년 12월,상무보,미등기,상근,IT팀장 겸 IT지원파트장,한양대 경영학 석사 메리츠화재 IT지원파트장 차장 메리츠화재 IT지원파트장 부장 메리츠화재 IT팀장 겸 IT지원파트장 부장,-,-,2023.11.21~,2025.12.31,안운기|1976년 12월,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,안운기 | 남 | 1976년 12월 | 상무보 | 미등기 | 상근 | IT팀장 겸 IT지원파트장 | 한양대 경영학 석사 메리츠화재 IT지원파트장 차장 메리츠화재 IT지원파트장 부장 메리츠화재 IT팀장 겸 IT지원파트장 부장 | - | - | - | 2023.11.21~ | 2025.12.31,2026-09-16T12:21:37+09:00,000,raw/document/20250331003145.zip,3abbab44f66a6b11e93d5fe89476bd04ab6b1cff628e861148660f2851b04394
